No_Hit,Age,Ever_Bankruptcy,Months_Since_Bankruptcy,Ever_Collection,Unpaid_Collection_Trades,Unpaid_Collection_Balance,Counseling_Last_12M,Unpaid_CO_84M,Delinq_90D_12M,Delinq_60D_12M,Delinq_60D_Curr,Delinq_30D_3M,Delinq_30D_Curr,Checking_Asset,Card_Inquiry_12M,Card_Open_24M,Personal_Loan,Unsecured_Debt,Revolving_Util,Income,Auth_User_Only,Student,Student_Loan_Amt,Ever_ChargeOff,ChargeOff_Balance,FICO_V
1,20,0,0,0,0,0,0,0,0,0,0,0,1,1489,3,1.0,1,598.4,0.1502132800871126,24572,0,0,0.0,0,,
0,20,0,0,0,0,0,1,0,1,0,0,0,0,604,2,1.0,0,85.60000000000001,0.5862326149636025,38881,1,1,15988.7,0,,679.0
0,22,0,0,0,0,0,0,0,0,0,0,1,1,2655,0,2.0,0,534.0,0.0,32349,0,0,0.0,0,,552.0
0,22,0,0,0,0,0,0,0,1,0,0,0,0,463,1,1.0,0,668.0,0.3631121432885448,23800,0,0,0.0,0,,536.0
1,19,0,0,0,0,0,0,1,0,0,0,0,0,1680,0,0.0,0,778.4000000000001,0.5725060107378979,39752,1,0,0.0,0,,
1,21,0,0,0,0,0,0,0,0,0,0,1,0,1421,0,2.0,0,588.0,0.1267666365080408,30682,0,1,2545.2,0,,
0,19,0,0,0,0,0,1,0,0,0,0,0,0,1569,0,0.0,0,156.0,0.183896209706491,29641,1,1,3152.8,0,,527.0
0,22,1,29,1,0,0,0,0,0,0,0,1,0,1462,1,1.0,0,705.0,0.2275973493805701,32803,0,1,7185.0,0,,572.0
0,23,0,0,0,0,0,0,1,0,0,0,1,0,2846,0,1.0,1,1372.0,0.0490417572709976,22904,1,1,6526.0,0,,502.0
1,22,0,0,0,0,0,1,0,0,0,0,0,0,691,1,1.0,0,414.0,0.1731404808242275,20021,0,1,5106.0,0,,
0,23,0,0,0,0,0,0,0,0,1,0,0,0,1290,1,1.0,1,2519.0,0.0,39827,0,0,0.0,0,,604.0
1,18,0,0,1,0,0,0,0,1,0,1,0,0,143,2,0.0,0,646.4000000000001,0.1344224016721624,51635,1,0,0.0,1,,
0,22,0,0,1,0,0,0,1,1,1,1,0,0,1738,0,1.0,1,1410.0,0.2671215944174067,54609,1,0,0.0,0,,620.0
1,18,0,0,0,0,0,1,0,0,1,0,0,0,1318,0,2.0,0,53.6,0.2299945614648727,40470,1,0,0.0,0,,
1,21,0,0,0,0,0,0,0,1,0,1,1,0,1653,2,0.0,1,1300.8000000000002,0.1711037902408948,23812,0,0,0.0,0,,
1,19,0,0,0,0,0,1,0,0,1,0,1,1,643,0,0.0,0,247.2,0.2325436000189953,37831,1,1,9539.6,0,,
0,23,0,0,0,0,0,1,0,0,0,0,0,1,1597,2,1.0,1,374.0,0.2025330449962203,25816,0,0,0.0,0,,599.0
1,19,0,0,0,0,0,0,0,0,0,0,0,1,2522,1,2.0,0,276.8,0.1665770404311213,52280,0,1,12402.6,0,,
1,18,0,0,1,0,0,0,1,0,0,1,1,0,1238,3,2.0,1,682.4000000000001,0.0917812582144912,31259,0,0,0.0,0,,
0,23,0,0,0,0,0,0,0,0,0,0,0,0,1291,1,2.0,0,249.0,0.3219691890528698,19878,0,0,0.0,0,,664.0
0,19,0,0,0,0,0,0,1,0,0,0,1,0,1020,2,1.0,0,558.4,0.0,24363,1,0,0.0,0,,585.0
0,22,0,0,0,0,0,0,0,0,0,0,1,1,324,0,2.0,1,102.0,0.4391509381786075,40427,0,1,12748.0,0,,511.0
0,20,0,0,0,0,0,0,0,0,0,0,0,0,2426,1,1.0,0,336.0,0.1052748630725089,52435,0,0,0.0,0,,589.0
1,18,0,0,0,0,0,0,1,0,0,0,0,0,143,0,0.0,0,548.0,0.1929257197433657,30891,0,1,9202.2,0,,
1,19,0,0,0,0,0,1,0,0,0,0,0,0,898,0,2.0,0,56.0,0.2632550007292431,42152,0,1,10312.4,0,,
1,18,0,0,0,0,0,0,0,0,0,0,0,0,2868,1,1.0,0,712.8000000000001,0.5318477069369404,32628,0,0,0.0,0,,
1,24,0,0,1,0,0,1,1,1,0,0,1,0,2483,3,3.0,0,38.0,0.3311619083397617,42928,0,1,12038.0,0,,
1,18,0,0,0,0,0,1,0,1,0,0,1,0,2270,3,2.0,0,570.4,0.1559614386476227,29173,0,1,9055.9,1,,
1,23,0,0,0,0,0,0,0,0,0,0,0,0,2888,2,0.0,1,76.0,0.5855464418090638,37549,0,0,0.0,0,,
0,24,0,0,0,0,0,0,1,1,0,1,0,0,2436,2,1.0,0,269.0,0.4231309898369315,26595,0,1,3546.0,1,,551.0
1,25,0,0,0,0,0,0,0,0,0,0,0,1,2140,0,1.0,0,8.0,0.292222603588576,19133,0,0,0.0,0,,
0,23,0,0,0,0,0,0,1,0,1,0,0,1,1358,3,0.0,0,390.0,0.2388890226902346,49631,0,0,0.0,0,,630.0
1,20,0,0,0,0,0,0,0,0,0,0,0,0,2986,2,0.0,0,452.8,0.3756877965685772,19416,0,1,2034.9,0,,
1,24,0,0,0,0,0,0,0,1,0,1,1,1,2770,2,0.0,1,1030.0,0.1980884920813707,37920,0,0,0.0,1,,
0,25,0,0,0,0,0,1,0,0,0,0,1,0,2356,3,2.0,0,455.0,0.4171028062320089,39312,0,0,0.0,0,,550.0
0,22,0,0,0,0,0,0,0,0,0,0,1,0,724,2,2.0,0,666.0,0.1490551381908619,45018,0,1,11944.0,0,,591.0
1,18,0,0,1,2,301,1,0,1,1,1,1,1,2352,0,0.0,0,262.40000000000003,0.2538957330415914,35386,1,0,0.0,1,,
1,19,0,0,0,0,0,0,0,0,0,0,1,1,2704,0,2.0,1,2165.6,0.1314756426516212,24024,0,0,0.0,0,,
0,21,0,0,0,0,0,0,0,0,0,0,0,0,344,3,0.0,0,674.4000000000001,0.1885490126355274,25057,1,1,10904.6,0,,529.0
1,18,0,0,0,0,0,0,0,0,0,0,0,1,289,2,0.0,0,456.8,0.0,38532,0,1,4986.799999999999,0,,
0,25,0,0,0,0,0,0,0,1,0,1,0,1,1156,3,1.0,0,357.0,0.0461640850854409,44582,0,0,0.0,1,,605.0
1,18,0,0,0,0,0,0,0,0,0,0,0,0,2490,1,2.0,0,663.2,0.3498370105280828,25150,0,0,0.0,0,,
0,20,0,0,1,0,0,0,0,1,0,1,1,0,2985,3,0.0,0,669.6,0.4563842310367667,46298,0,1,4906.299999999999,1,50.0,534.0
0,22,0,0,0,0,0,0,0,1,1,1,0,0,1940,2,2.0,0,29.0,0.0,52195,0,0,0.0,0,,558.0
0,21,0,0,0,0,0,0,0,0,0,0,0,0,1293,2,2.0,0,412.8,0.4326187368395734,51264,0,1,13248.2,0,,679.0
0,24,0,0,0,0,0,0,1,0,0,0,0,0,1156,1,1.0,0,542.0,0.2446512492271217,45650,1,1,17440.0,0,,673.0
0,24,0,0,1,0,0,0,0,1,0,0,0,0,204,2,2.0,1,2266.0,0.0524590762432448,35847,0,0,0.0,1,,552.0
0,24,0,0,0,0,0,0,1,0,0,0,0,0,716,2,0.0,0,966.0,0.0,50875,0,0,0.0,0,,630.0
0,25,0,0,0,0,0,0,1,0,0,0,1,1,2320,1,1.0,0,909.0,0.4605688803695356,49118,0,1,23323.0,0,,527.0
0,23,0,0,0,0,0,0,1,0,0,0,0,0,1773,0,2.0,0,845.0,0.3335251370525227,25692,1,1,5157.0,0,,504.0
0,23,0,0,1,0,0,1,0,1,1,0,1,0,655,2,2.0,1,2008.0,0.0,29955,1,1,6439.0,0,,624.0
1,19,0,0,0,0,0,0,0,0,0,0,0,1,387,2,2.0,0,674.4000000000001,0.4835979446604265,54654,0,1,12289.2,0,,
0,21,0,0,1,0,0,1,0,1,1,1,0,1,2779,1,2.0,0,208.0,0.1513306817907732,48603,1,1,7508.9,1,,635.0
0,24,0,0,0,0,0,0,1,0,0,0,0,1,800,0,2.0,0,210.0,0.4621703355854119,32501,0,0,0.0,0,,508.0
1,23,0,0,0,0,0,1,0,0,0,0,0,1,92,3,1.0,0,302.0,0.330983599989621,24686,0,0,0.0,0,,
0,25,0,0,0,0,0,1,1,0,0,0,0,0,1912,0,1.0,0,933.0,0.0759052360713877,20671,0,0,0.0,0,,601.0
1,19,0,0,1,0,0,1,0,1,1,1,0,1,945,2,0.0,1,756.0,0.1781145715628939,34988,0,0,0.0,1,,
0,22,0,0,0,0,0,1,1,1,1,0,0,0,2868,1,1.0,0,771.0,0.2814693522590686,34470,0,0,0.0,1,,553.0
1,19,0,0,0,0,0,0,0,0,0,0,1,1,319,2,2.0,0,61.6,0.3410473625244491,48599,1,1,14921.9,0,,
0,23,0,0,0,0,0,0,0,1,1,0,0,0,217,1,1.0,0,686.0,0.4685905318882214,33053,0,0,0.0,0,,567.0
1,20,0,0,0,0,0,0,0,0,0,0,0,1,141,3,1.0,1,120.8,0.3567458143651449,30015,1,1,7144.9,0,,
1,25,0,0,1,0,0,0,0,1,0,0,0,0,2315,3,1.0,1,179.0,0.4487242511439626,38838,0,0,0.0,1,,
1,20,0,0,0,0,0,0,0,1,0,0,0,0,1374,2,2.0,0,594.4,0.5438041466017958,30286,0,1,10940.3,0,,
1,24,0,0,0,0,0,0,1,0,0,0,1,1,295,2,0.0,0,700.0,0.2984556765635031,42401,1,1,19388.0,0,,
1,20,0,0,0,0,0,0,0,0,0,0,0,0,151,1,2.0,0,165.60000000000002,0.2996194447123415,29635,0,0,0.0,0,,
0,24,0,0,1,0,0,0,0,1,1,0,1,0,1927,0,2.0,0,925.0,8.193718695787e-06,27426,0,1,11776.0,0,,584.0
0,24,0,0,0,0,0,0,1,0,0,0,0,1,2859,2,2.0,0,677.0,0.667726946447933,20052,0,0,0.0,0,,523.0
1,23,0,0,0,0,0,0,1,0,0,0,1,0,491,1,1.0,0,823.0,0.0693742190588448,27727,0,0,0.0,0,,
0,20,0,0,0,0,0,0,1,0,0,0,0,0,1834,2,2.0,0,524.0,0.191679425963123,21498,0,1,2895.9,0,,627.0
0,24,0,0,0,0,0,0,0,0,0,0,0,0,1468,2,1.0,0,201.0,0.2218828200692965,18013,0,1,11388.0,0,,652.0
0,21,0,0,0,0,0,1,0,1,1,1,0,0,1336,2,2.0,1,1288.8000000000002,0.4748929517171479,18660,1,1,3544.1,0,,550.0
0,22,1,9,1,0,0,0,0,0,0,0,1,0,513,2,2.0,1,64.0,0.1898914404306157,19656,1,1,3763.0,0,,643.0
1,19,0,0,0,0,0,0,0,0,0,0,0,0,944,2,0.0,0,504.0,0.5700160852501853,53061,0,1,6579.299999999999,0,,
0,19,0,0,0,0,0,1,0,1,0,1,0,0,2363,1,0.0,1,897.6,0.3137330221432487,54088,0,1,6594.0,1,,618.0
0,23,0,0,0,0,0,0,0,1,0,1,0,0,2572,3,0.0,0,635.0,0.4005215757539561,18164,0,1,5337.0,0,,619.0
0,20,0,0,0,0,0,0,0,0,0,0,0,0,1367,1,1.0,0,476.8,0.1541759793520885,50235,0,1,4118.099999999999,0,,547.0
1,20,0,0,0,0,0,0,1,0,0,0,1,0,256,1,1.0,1,276.0,0.4364078320458889,35628,0,1,2992.5,0,,
0,24,0,0,0,0,0,1,0,0,1,0,1,0,1649,1,0.0,0,88.0,0.6023277774329707,44290,0,0,0.0,0,,559.0
0,25,0,0,1,0,0,0,0,1,0,0,1,0,1833,3,2.0,0,656.0,0.2327550502952675,28258,0,0,0.0,1,,592.0
1,18,0,0,0,0,0,0,0,0,0,0,0,0,724,2,1.0,0,402.4,0.1680901662399253,44851,0,1,15665.3,0,,
1,24,0,0,0,0,0,0,0,1,0,1,0,0,1652,3,3.0,1,388.0,0.4691639107385684,53048,0,1,20873.0,0,,
0,22,0,0,1,0,0,0,0,1,0,1,1,0,2337,0,2.0,0,102.0,0.2475446066642676,33383,0,0,0.0,0,,651.0
0,21,0,0,0,0,0,1,0,0,1,0,0,0,2497,2,0.0,0,716.0,0.553051272438088,49484,0,0,0.0,0,,568.0
0,19,0,0,0,0,0,0,0,0,0,0,1,0,888,3,1.0,0,584.8000000000001,0.2538545316090782,48103,0,1,13787.2,0,,645.0
0,24,0,0,0,0,0,0,0,1,0,0,1,0,2892,3,0.0,1,1750.0,0.4977359199554587,21459,0,0,0.0,1,,560.0
0,18,0,0,0,0,0,0,0,0,0,0,0,0,1648,1,1.0,0,29.6,0.0,28114,0,1,12931.1,0,,619.0
1,18,0,0,0,0,0,0,0,0,0,0,0,0,562,2,1.0,0,783.2,0.4567377427041765,24197,1,1,10789.8,0,,
0,24,0,0,0,0,0,0,1,0,0,0,1,0,2477,0,1.0,0,449.0,0.1180879759623451,18903,0,0,0.0,0,,658.0
0,23,0,0,0,0,0,1,1,0,1,0,0,1,2932,3,1.0,1,704.0,0.1965605231153862,18764,0,0,0.0,0,,585.0
1,19,0,0,0,0,0,1,1,0,0,0,0,0,2353,1,0.0,0,293.6,0.4242440872017269,49468,0,1,16357.6,0,,
1,23,0,0,0,0,0,0,1,1,0,0,0,0,273,3,3.0,0,463.0,0.2065639381875536,25609,0,0,0.0,1,,
1,21,0,0,0,0,0,0,0,1,0,1,0,0,1826,1,0.0,1,1732.8000000000002,0.2678175676672452,42531,0,1,5638.5,0,,
0,18,0,0,0,0,0,0,0,0,0,0,0,0,1274,2,2.0,0,122.4,0.3358547988075723,53713,0,1,7592.2,0,,652.0
0,18,0,0,0,0,0,0,0,0,0,0,0,0,604,0,1.0,0,784.0,0.440445204365984,54877,0,0,0.0,0,,653.0
1,22,0,0,0,0,0,0,0,0,0,0,0,0,2121,1,2.0,0,23.0,0.2887064461847014,30010,0,0,0.0,0,,
1,21,0,0,0,0,0,0,0,0,0,0,1,1,587,3,0.0,0,343.20000000000005,0.4303429285896935,32216,0,0,0.0,0,,
1,18,0,0,0,0,0,0,0,0,1,0,0,0,2286,0,2.0,0,17.6,0.0078581586220305,40726,0,1,7867.299999999999,0,,
0,21,0,0,0,0,0,0,0,0,0,0,1,0,525,3,2.0,0,287.2,0.3682171561070522,38354,1,0,0.0,0,,641.0
0,19,0,0,0,0,0,0,1,0,0,0,0,0,1256,3,1.0,0,650.4000000000001,0.2897388193159056,41287,0,0,0.0,0,,515.0
0,20,0,0,0,0,0,0,0,0,0,0,0,0,396,1,0.0,0,360.0,0.5572753194092788,30134,1,1,4209.8,0,,597.0
1,18,0,0,1,0,0,0,0,1,0,1,0,0,2373,2,2.0,0,103.2,0.3763800879080443,29243,0,1,14329.0,0,,
0,22,0,0,0,0,0,1,0,0,0,0,0,0,204,2,0.0,0,201.0,0.2591510439342508,19867,0,0,0.0,0,,603.0
0,19,0,0,0,0,0,0,0,0,0,0,0,0,1763,1,1.0,0,296.0,0.3021018907946445,44071,1,1,15280.999999999998,0,,584.0
0,24,0,0,1,0,0,1,1,0,0,1,0,1,173,1,2.0,1,620.0,0.3425571273415464,20938,0,0,0.0,1,,511.0
0,21,0,0,0,0,0,0,0,0,0,1,1,0,908,2,2.0,0,465.6,0.1490480139192615,46468,1,1,16440.899999999998,1,,587.0
0,24,0,0,0,0,0,0,0,1,0,1,0,0,2226,2,2.0,0,273.0,0.3327326866988563,49469,0,1,18611.0,1,,654.0
1,23,0,0,0,0,0,0,0,0,0,0,1,0,1155,1,2.0,1,2358.0,0.4721326580467369,34479,0,0,0.0,0,,
1,19,0,0,0,0,0,1,0,1,0,1,0,0,580,1,2.0,0,285.6,0.0,18796,0,0,0.0,0,,
0,24,0,0,0,0,0,0,0,0,1,0,0,0,521,0,1.0,1,436.0,0.0595488908877068,30138,0,0,0.0,0,,601.0
0,25,0,0,0,0,0,0,0,0,0,0,0,0,2686,3,0.0,1,2244.0,0.2487059226959816,31305,0,0,0.0,0,,541.0
0,25,0,0,0,0,0,0,0,0,0,0,0,0,1235,1,1.0,0,238.0,0.2188732150597467,35275,0,1,14748.0,0,,598.0
1,18,0,0,0,0,0,0,0,0,0,0,1,0,2301,0,0.0,0,532.0,0.0,30904,1,0,0.0,0,,
0,21,0,0,1,0,0,0,0,1,0,0,0,0,2170,3,2.0,0,392.8,0.4269753468258103,45030,0,0,0.0,0,,614.0
1,20,0,0,1,0,0,1,0,1,1,1,0,1,1823,2,0.0,1,1488.8000000000002,0.1153719480619713,50914,1,0,0.0,1,,
1,19,0,0,0,0,0,0,0,0,0,0,1,0,519,0,2.0,1,2311.2000000000003,0.3284891934596692,41770,0,0,0.0,0,,
1,18,0,0,0,0,0,0,1,0,1,0,0,1,2236,1,2.0,0,749.6,0.2495075999035995,41641,1,0,0.0,0,,
0,22,0,0,0,0,0,0,1,0,0,0,0,0,1138,3,1.0,0,25.0,0.0711790284341125,20628,1,0,0.0,0,,649.0
0,23,0,0,0,0,0,1,0,0,1,0,0,1,79,2,0.0,1,2025.0,0.1268857028597103,23642,0,1,23015.0,0,,552.0
0,21,0,0,1,0,0,0,0,1,0,1,1,1,749,1,0.0,0,284.0,0.175811820065473,32285,0,0,0.0,0,,526.0
1,19,0,0,0,0,0,0,0,0,0,0,1,0,2506,0,0.0,0,655.2,0.0,31160,1,0,0.0,0,,
0,25,0,0,1,0,0,0,0,1,0,1,0,0,100,2,2.0,0,37.0,0.1,42536,0,0,0.0,0,,671.0
1,19,0,0,0,0,0,0,1,0,0,0,0,0,355,0,2.0,0,784.8000000000001,0.340054015674254,24867,1,0,0.0,0,,
1,20,0,0,0,0,0,1,0,0,1,0,0,0,1484,1,0.0,0,72.8,0.0,31432,0,1,6749.4,0,,
0,25,0,0,1,1,203,1,0,1,1,0,0,0,216,2,1.0,1,360.0,0.1,53992,1,0,0.0,1,,660.0
1,20,0,0,0,0,0,0,0,0,0,0,1,1,499,3,0.0,0,140.0,0.2958161741866506,49113,0,1,16404.5,0,,
0,22,0,0,0,0,0,0,0,1,0,0,0,0,2097,2,2.0,0,612.0,0.2954258663529532,18017,0,1,14618.0,1,,516.0
1,23,0,0,1,0,0,1,0,1,1,1,0,0,466,0,1.0,0,951.0,0.1499164251898927,45559,0,0,0.0,1,,
0,22,0,0,1,1,327,1,0,0,1,0,0,0,2497,0,2.0,1,426.0,0.6048431168202323,32379,1,0,0.0,0,,632.0
0,18,0,0,0,0,0,0,0,0,0,0,0,0,1260,2,2.0,0,244.0,0.6700794353129724,18918,0,0,0.0,0,,577.0
0,18,0,0,1,0,0,0,1,1,0,0,0,0,1067,0,0.0,0,88.80000000000001,0.0427754342324359,31377,0,1,16675.399999999998,0,,502.0
1,22,0,0,0,0,0,0,0,0,0,0,0,0,772,3,2.0,0,538.0,0.0819531509295583,29207,0,0,0.0,0,,
1,23,0,0,0,0,0,1,0,0,0,0,0,0,1265,2,1.0,0,74.0,0.5643150027482681,30324,0,0,0.0,0,,
1,22,0,0,1,0,0,1,0,1,0,1,1,0,2836,2,2.0,0,516.0,0.3034602329676512,47502,0,1,8014.0,0,,
1,23,1,43,1,0,0,0,0,0,0,0,0,0,2845,0,2.0,1,2349.0,0.1,29693,0,0,0.0,0,,
1,23,0,0,1,0,0,0,0,1,0,1,0,1,2822,1,0.0,0,915.0,0.3036158810465303,34621,0,0,0.0,0,,
1,24,0,0,1,0,0,0,1,1,0,1,0,1,1605,3,0.0,0,70.0,0.072104826025247,49002,0,0,0.0,0,,
0,25,0,0,1,1,37,1,0,1,1,0,0,0,2035,1,1.0,0,825.0,0.529561619427364,49149,0,0,0.0,1,,658.0
1,21,0,0,0,0,0,0,0,0,0,0,0,0,2681,0,0.0,1,56.0,0.272787450184634,23116,1,1,7575.4,0,,
1,23,0,0,0,0,0,1,0,1,1,0,1,0,2344,1,1.0,0,553.0,0.1689011042941469,35327,0,1,18549.0,1,,
1,20,0,0,0,0,0,0,0,0,0,0,0,0,1277,2,1.0,1,2043.2,0.0900424971273852,26871,1,1,13659.8,0,,
0,23,0,0,0,0,0,0,1,0,0,0,0,0,876,1,1.0,0,741.0,0.4502677175000493,43674,1,1,14841.0,0,,574.0
1,23,0,0,0,0,0,0,0,0,1,0,1,0,2344,1,1.0,1,2851.0,0.2550451031646776,28237,1,0,0.0,0,,
0,23,0,0,0,0,0,0,0,0,0,0,1,0,1499,0,0.0,1,1839.0,0.2620937815889199,48171,0,0,0.0,0,,600.0
0,24,0,0,0,0,0,0,0,0,0,0,1,1,2808,1,1.0,0,791.0,0.2788199603151275,50712,0,0,0.0,0,,657.0
0,25,0,0,0,0,0,0,1,1,0,0,1,0,2433,3,2.0,1,2664.0,0.2432893807564737,33173,0,0,0.0,1,,554.0
1,24,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0.0,1,1406.0,0.1,34687,1,0,0.0,0,,
0,18,0,0,1,0,0,0,0,1,0,1,1,0,518,1,1.0,0,796.8000000000001,0.3322703314072864,30505,0,1,9113.3,1,,519.0
1,24,0,0,0,0,0,0,0,0,0,0,0,0,2814,0,0.0,0,264.0,0.1345997630419985,29426,1,1,15364.0,0,,
1,20,0,0,0,0,0,0,0,0,0,0,0,0,2777,2,0.0,0,334.40000000000003,0.3271130966676788,35681,1,0,0.0,0,,
1,20,0,0,0,0,0,0,0,0,0,0,0,0,2824,3,2.0,0,739.2,0.1807878271217923,34830,1,1,15148.7,0,,
0,24,0,0,0,0,0,1,0,0,1,0,1,0,455,0,0.0,0,916.0,0.3873186501548554,24690,0,0,0.0,0,,652.0
0,25,0,0,0,0,0,0,0,0,0,0,0,0,2943,1,0.0,0,430.0,0.2114687113481716,20519,0,0,0.0,0,,600.0
1,22,0,0,0,0,0,0,0,0,0,0,0,0,2862,1,1.0,0,359.0,0.5162756984959256,43821,0,0,0.0,0,,
0,21,0,0,0,0,0,0,0,0,1,0,0,1,79,2,1.0,0,795.2,0.3520270477711709,42438,0,1,14594.999999999998,0,,601.0
0,25,0,0,0,0,0,1,0,0,1,0,1,0,206,0,2.0,1,1953.0,0.1686380707276208,38333,0,0,0.0,0,,630.0
1,24,0,0,1,0,0,0,0,1,0,1,1,0,254,3,2.0,1,2700.0,0.444764161630643,42524,0,0,0.0,1,,
1,23,0,0,0,0,0,0,0,0,0,0,1,0,723,0,0.0,1,2872.0,0.5186446679616414,42463,0,0,0.0,0,,
1,19,0,0,0,0,0,1,0,0,1,0,0,0,2716,1,1.0,0,672.8000000000001,0.3619067510017086,34169,0,1,14729.4,0,,
0,21,0,0,1,0,0,0,0,1,0,0,0,0,2340,1,1.0,0,497.6,0.3610411500689997,46483,0,0,0.0,0,,558.0
1,21,0,0,0,0,0,0,0,0,0,0,0,0,1583,0,1.0,1,1957.6,0.0568797791713148,52459,0,0,0.0,0,,
1,20,0,0,1,0,0,1,1,1,0,1,0,0,1022,1,0.0,0,604.0,0.1054253868771298,46841,1,0,0.0,0,,
1,21,0,0,0,0,0,0,0,0,0,0,0,0,2473,0,0.0,0,612.8000000000001,0.736504509451113,42940,0,1,13230.0,0,,
1,24,0,0,1,0,0,1,1,1,1,1,0,0,915,2,1.0,1,2195.0,0.3326473023994046,34197,0,0,0.0,0,,
0,23,0,0,1,0,0,1,0,1,1,0,0,0,224,1,1.0,1,794.0,0.2988210906727399,42129,1,1,18524.0,1,,589.0
0,23,0,0,0,0,0,0,1,0,0,0,0,0,1240,2,2.0,0,782.0,0.1448469694194276,26545,0,0,0.0,0,,546.0
1,18,0,0,0,0,0,1,1,0,1,0,1,0,1102,2,2.0,0,279.2,0.1962361962850747,33778,1,0,0.0,0,,
0,23,0,0,0,0,0,0,0,0,0,0,0,0,1270,0,0.0,0,785.0,0.3074429217524269,31223,0,0,0.0,0,,521.0
1,25,0,0,1,0,0,0,0,0,0,1,1,0,2046,0,2.0,0,538.0,0.4703994965058293,52804,0,0,0.0,0,,
0,23,0,0,0,0,0,1,1,0,0,0,1,0,1109,2,1.0,1,1444.0,0.1806878613053692,54767,0,1,21733.0,0,,615.0
1,20,0,0,0,0,0,0,0,0,0,0,0,0,1585,3,1.0,0,650.4000000000001,0.107608893260604,33038,1,0,0.0,0,,
0,23,0,0,0,0,0,0,0,0,0,0,1,0,1029,3,1.0,1,475.0,0.2151567723105349,48654,0,0,0.0,0,,553.0
1,18,0,0,1,0,0,0,0,1,0,1,0,0,170,1,1.0,0,754.4000000000001,0.0011885372555145,32031,0,1,4461.099999999999,0,,
0,19,0,0,0,0,0,0,0,0,0,0,0,0,1394,1,2.0,0,484.0,0.0664610618811744,23221,1,0,0.0,0,,564.0
0,24,0,0,1,0,0,1,1,0,1,0,1,0,1595,3,0.0,0,29.0,0.3465178812421591,54447,0,0,0.0,1,50.0,673.0
0,20,0,0,0,0,0,0,0,1,0,1,0,0,2516,1,0.0,0,59.2,0.3703835438557476,41254,0,0,0.0,1,,524.0
1,25,0,0,0,0,0,0,0,0,0,0,1,0,2088,3,1.0,1,2018.0,0.5221600107333209,54336,0,0,0.0,0,,
1,19,0,0,0,0,0,1,0,0,1,0,1,0,2477,2,1.0,0,136.0,0.4898761933652681,52155,0,1,17404.1,0,,
1,20,0,0,0,0,0,1,1,0,1,0,0,0,1952,3,2.0,1,1897.6,0.0369714611723519,19243,0,1,15059.8,0,,
0,22,0,0,0,0,0,0,0,0,0,0,1,1,2008,0,1.0,0,8.0,0.2391462672038126,33375,1,0,0.0,0,,516.0
0,21,0,0,0,0,0,0,0,0,0,0,0,0,1697,1,0.0,0,739.2,0.1211717705262682,29892,0,0,0.0,0,,567.0
0,22,0,0,0,0,0,0,0,0,0,0,1,0,2774,3,1.0,0,267.0,0.3169863566848975,45068,1,0,0.0,0,,619.0
1,23,0,0,1,0,0,0,0,1,0,0,0,0,1957,2,0.0,1,397.0,0.0542159331463737,45129,0,0,0.0,1,,
1,19,0,0,0,0,0,0,0,0,0,0,0,0,137,2,1.0,1,619.2,0.1405170820172158,31357,0,0,0.0,0,,
1,23,0,0,0,0,0,1,1,0,1,0,0,0,1173,1,1.0,0,264.0,0.5442750099909561,26299,0,0,0.0,0,,
0,21,0,0,1,2,23,1,0,0,1,0,0,0,2676,2,1.0,0,4.0,0.2860834185649461,44369,0,1,10789.8,0,,553.0
1,20,0,0,1,0,0,0,0,1,0,0,0,1,1082,0,2.0,0,576.8000000000001,0.3942689537733163,35351,0,1,14827.4,1,,
0,21,0,0,0,0,0,0,1,0,0,0,0,0,1571,3,3.0,1,229.6,0.0,48767,0,1,12607.7,0,,518.0
0,18,0,0,0,0,0,0,1,0,0,1,0,0,704,0,2.0,1,200.0,0.1743356538836737,49207,0,1,4028.5,1,,605.0
0,21,0,0,0,0,0,0,1,0,0,0,0,0,250,2,1.0,0,594.4,0.3092730045351639,21696,1,0,0.0,0,,619.0
0,18,0,0,0,0,0,0,1,1,0,0,0,0,353,0,0.0,0,688.0,0.4456539720425434,52935,1,0,0.0,0,,677.0
0,21,0,0,0,0,0,0,0,0,0,0,1,0,1421,1,2.0,0,641.6,0.1681011859034289,40502,1,0,0.0,0,,631.0
0,24,0,0,1,0,0,0,0,1,0,0,1,0,334,1,0.0,0,619.0,0.3028071120224616,48372,0,0,0.0,1,,548.0
0,18,0,0,0,0,0,0,0,0,0,0,1,0,2375,3,2.0,1,2044.8,0.6416717491303876,53512,0,1,2744.0,0,,547.0
0,19,0,0,1,0,0,0,0,1,0,1,1,1,2640,3,2.0,1,2352.0,0.2358863855017895,20754,0,0,0.0,1,,541.0
0,23,0,0,0,0,0,0,0,0,1,0,0,1,2536,0,2.0,0,619.0,0.1561377138472209,19719,0,0,0.0,0,,536.0
0,25,0,0,1,0,0,0,0,1,0,1,0,1,1836,0,2.0,1,2852.0,0.2317932520750348,29441,0,0,0.0,0,,548.0
0,23,0,0,1,0,0,0,0,1,0,1,0,0,2811,3,2.0,0,263.0,0.0259516354521783,42050,0,0,0.0,0,,665.0
1,22,0,0,1,2,346,0,0,0,0,0,0,0,2494,0,2.0,0,279.0,0.2592834263714796,53738,0,0,0.0,0,,
